lqa_sheet,main_sheet,column,key,lqa_row,main_row,status,main_value,lqa_value
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-17,38,560,DIFF_GLOBAL_KEY_MATCH,"Fufufu♥, you're doing so well♥","""Fufufu♥, you're doing so well♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-18,40,562,DIFF_GLOBAL_KEY_MATCH,"Also... right now, both you and I are Master's pigs...♥ You don't need to use honorifics♥","""Also... right now, both you and I are Master's pigs...♥ You don't need to use honorifics♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-19,42,564,DIFF_GLOBAL_KEY_MATCH,B-but that's...,"""B-but that's..."""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-20,44,566,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, it's true that I'm overwhelmingly higher in rank than you... but before Master, we're equally just sex slaves...♥","""Fufu♥, it's true that I'm overwhelmingly higher in rank than you... but before Master, we're equally just sex slaves...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-21,46,568,DIFF_GLOBAL_KEY_MATCH,B-but... for a dog like me to address Lady Nayuta without honorifics...,"""B-but... for a dog like me to address Lady Nayuta without honorifics..."""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-22,48,570,DIFF_GLOBAL_KEY_MATCH,"I don't mind that at all... but now that I think about it, it's rude for pigs to use human names...","""I don't mind that at all... but now that I think about it, it's rude for pigs to use human names..."""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-23,50,572,DIFF_GLOBAL_KEY_MATCH,"Let's do this then! I'm pig 1, and you're pig 2♥","""Let's do this then! I'm pig 1, and you're pig 2♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-24,52,574,DIFF_GLOBAL_KEY_MATCH,"This is an order...♥ Now, pig 2? Let's service Master♥","""This is an order...♥ Now, pig 2? Let's service Master♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-25,54,576,DIFF_GLOBAL_KEY_MATCH,O-oink♥ Pig 1♥! I'll service him too♥,"""O-oink♥ Pig 1♥! I'll service him too♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-27,58,580,DIFF_GLOBAL_KEY_MATCH,"Haa♥, how are they... my tits...♥","""Haa♥, how are they... my tits...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-28,60,582,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, how cute♥, haven't they gotten quite big♥?","""Fufu♥, how cute♥, haven't they gotten quite big♥?"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-29,62,584,DIFF_GLOBAL_KEY_MATCH,"Yes...♥ While servicing Master♥, they've gotten this big♥","""Yes...♥ While servicing Master♥, they've gotten this big♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-30,64,586,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, you're such a good girl♥, pig 2? Well, mine are like this too thanks to Master's affection...♥","""Fufu♥, you're such a good girl♥, pig 2? Well, mine are like this too thanks to Master's affection...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-31,66,588,DIFF_GLOBAL_KEY_MATCH,"Even so♥, Master's huge cock poking out from between our tits♥, it's too amazing♥","""Even so♥, Master's huge cock poking out from between our tits♥, it's too amazing♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-32,68,590,DIFF_GLOBAL_KEY_MATCH,"Oink♥, you're right...♥ The cock's pulsing reaches my heart♥, and I♥ can't help getting horny♥","""Oink♥, you're right...♥ The cock's pulsing reaches my heart♥, and I♥ can't help getting horny♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-34,72,594,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, slurrrp♥","""Haa♥, haa♥, slurrrp♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-35,74,596,DIFF_GLOBAL_KEY_MATCH,"Slurp♥ haa♥, it's already thoroughly wet... and so big...♥","""Slurp♥ haa♥, it's already thoroughly wet... and so big...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-36,76,598,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, Master's... cock♥!","""Haa♥, haa♥, Master's... cock♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-37,78,600,DIFF_GLOBAL_KEY_MATCH,"Gufufu... That's enough, pigs... I'll take you in turns!","""Gufufu... That's enough, pigs... I'll take you in turns!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-38,80,602,DIFF_GLOBAL_KEY_MATCH,♥ Oink! Master♥!,"""♥ Oink! Master♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-39,82,604,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, please do♥","""Haa♥, haa♥, please do♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-40,86,608,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, haa♥... gulp...♥","""Haa♥, haa♥, haa♥... gulp...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-41,88,610,DIFF_GLOBAL_KEY_MATCH,Usually I'm just used by Master♥... but today I'll be the one servicing♥,"""Usually I'm just used by Master♥... but today I'll be the one servicing♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-42,90,612,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, pig 2, getting so desperate for cock♥... how cute♥","""Fufu♥, pig 2, getting so desperate for cock♥... how cute♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-43,92,614,DIFF_GLOBAL_KEY_MATCH,"Oink♥, Master's cock♥, haa♥ haa♥","""Oink♥, Master's cock♥, haa♥ haa♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-44,94,616,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, it seems pig 2 can't hold back anymore...♥ Now, Master...♥","""Fufu♥, it seems pig 2 can't hold back anymore...♥ Now, Master...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-45,96,618,DIFF_GLOBAL_KEY_MATCH,Gufufu... Very well. I permit insertion,"""Gufufu... Very well. I permit insertion"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-46,98,620,DIFF_GLOBAL_KEY_MATCH,"Haa♥ haa♥ oink♥! Cock♥, I'll be putting it in♥!","""Haa♥ haa♥ oink♥! Cock♥, I'll be putting it in♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-47,100,622,DIFF_GLOBAL_KEY_MATCH,Haa♥... All the way to this part of my belly...♥,"""Haa♥... All the way to this part of my belly...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-49,104,626,DIFF_GLOBAL_KEY_MATCH,"H-Here I come♥, oink!","""H-Here I come♥, oink!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-51,108,630,DIFF_GLOBAL_KEY_MATCH,"Oink♥, ohhhhhhh♥♥!?","""Oink♥, ohhhhhhh♥♥!?"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-52,110,632,DIFF_GLOBAL_KEY_MATCH,"Hooh♥, oink, i-it's inside♥!!","""Hooh♥, oink, i-it's inside♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-53,112,634,DIFF_GLOBAL_KEY_MATCH,"Ohh♥! Hooh♥, oh♥...!!","""Ohh♥! Hooh♥, oh♥...!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-54,114,636,DIFF_GLOBAL_KEY_MATCH,"Oh my, pig 2...♥ Don't tell me you came just from putting it in?","""Oh my, pig 2...♥ Don't tell me you came just from putting it in?"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-55,116,638,DIFF_GLOBAL_KEY_MATCH,"Hiuu♥, oink♥, y-yes♥, Master's cock is too amazing♥...!","""Hiuu♥, oink♥, y-yes♥, Master's cock is too amazing♥...!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-56,118,640,DIFF_GLOBAL_KEY_MATCH,"I'm so sorry♥, Master♥","""I'm so sorry♥, Master♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-57,120,642,DIFF_GLOBAL_KEY_MATCH,"Honestly... pig 2 should be almost as strong as me...♥ Well, I suppose it can't be helped before Master's cock♥","""Honestly... pig 2 should be almost as strong as me...♥ Well, I suppose it can't be helped before Master's cock♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-58,122,644,DIFF_GLOBAL_KEY_MATCH,"Well, you were always held by Master and used like a toy♥ But you're reasonably strong, so you need to try harder!","""Well, you were always held by Master and used like a toy♥ But you're reasonably strong, so you need to try harder!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-59,124,646,DIFF_GLOBAL_KEY_MATCH,"Yes♥, pig 2♥ will do her best to make Master's cock feel good♥!!","""Yes♥, pig 2♥ will do her best to make Master's cock feel good♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-60,126,648,DIFF_GLOBAL_KEY_MATCH,"Uuh♥, oh♥... ohh♥!","""Uuh♥, oh♥... ohh♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-62,130,652,DIFF_GLOBAL_KEY_MATCH,Ohooh♥! Ohh♥! H-how is it...♥!,"""Ohooh♥! Ohh♥! H-how is it...♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-63,132,654,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, every time you move, your belly bulges in the shape of his cock♥♥","""Fufu♥, every time you move, your belly bulges in the shape of his cock♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-64,134,656,DIFF_GLOBAL_KEY_MATCH,"Oink♥, oh♥! Oh♥!","""Oink♥, oh♥! Oh♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-65,136,658,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, pig 2 is so desperate for cock♥... Me too...","""Fufu♥, pig 2 is so desperate for cock♥... Me too..."""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-67,140,662,DIFF_GLOBAL_KEY_MATCH,"Oink♥, ehehe♥... Since pig 2 is working hard♥♥ pig 1 will cheer you on♥!","""Oink♥, ehehe♥... Since pig 2 is working hard♥♥ pig 1 will cheer you on♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-69,144,666,DIFF_GLOBAL_KEY_MATCH,"Aahn♥ Master's thick chest♥♥, so rugged and cool♥","""Aahn♥ Master's thick chest♥♥, so rugged and cool♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-70,146,668,DIFF_GLOBAL_KEY_MATCH,"Ahn♥, pig 1 too♥ is starting to want cock soon...♥","""Ahn♥, pig 1 too♥ is starting to want cock soon...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-71,148,670,DIFF_GLOBAL_KEY_MATCH,"Come on, pig 2♥, I'm waiting so please hurry up and switch...♥!","""Come on, pig 2♥, I'm waiting so please hurry up and switch...♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-72,150,672,DIFF_GLOBAL_KEY_MATCH,"Oink♥, hooh♥, ohh♥! W-wait♥, at least let me make Master come first♥!","""Oink♥, hooh♥, ohh♥! W-wait♥, at least let me make Master come first♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-73,152,674,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, I suppose it can't be helped♥, alright♥, make sure to service him well with your pussy♥","""Fufu♥, I suppose it can't be helped♥, alright♥, make sure to service him well with your pussy♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-74,154,676,DIFF_GLOBAL_KEY_MATCH,"Hooh♥, oink♥, yes♥, oh♥!","""Hooh♥, oink♥, yes♥, oh♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-76,158,680,DIFF_GLOBAL_KEY_MATCH,"Oink♥, oink♥, ohhh♥!","""Oink♥, oink♥, ohhh♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-77,160,682,DIFF_GLOBAL_KEY_MATCH,"Come on, pig #2, you can do it♥ Let's rub that cock more♥","""Come on, pig #2, you can do it♥ Let's rub that cock more♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-78,162,684,DIFF_GLOBAL_KEY_MATCH,Ohh♥! Hahi♥ cock♥,"""Ohh♥! Hahi♥ cock♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-79,164,686,DIFF_GLOBAL_KEY_MATCH,"Ohh♥!? Oh, Master♥, you're leaking a bit♥!?","""Ohh♥!? Oh, Master♥, you're leaking a bit♥!?"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-80,166,688,DIFF_GLOBAL_KEY_MATCH,"Good job♥♥ Now, let's work hard and service him to the end♥♥","""Good job♥♥ Now, let's work hard and service him to the end♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-81,168,690,DIFF_GLOBAL_KEY_MATCH,"Ohh♥! Hooh♥, hooh♥!","""Ohh♥! Hooh♥, hooh♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-83,172,694,DIFF_GLOBAL_KEY_MATCH,"Oink♥, I'm just a weak pig♥♥ but for Master♥ I'll use all my strength to service you♥!!","""Oink♥, I'm just a weak pig♥♥ but for Master♥ I'll use all my strength to service you♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-84,174,696,DIFF_GLOBAL_KEY_MATCH,Ohhh♥! Ohh♥! Oh♥!,"""Ohhh♥! Ohh♥! Oh♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-86,178,700,DIFF_GLOBAL_KEY_MATCH,Oh♥! Just now♥ a bit came out♥ Master's♥♥ semen,"""Oh♥! Just now♥ a bit came out♥ Master's♥♥ semen."""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-87,180,702,DIFF_GLOBAL_KEY_MATCH,Please come♥♥ Master's semen♥ oinkkkk♥!,"""Please come♥♥ Master's semen♥ oinkkkk♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-89,184,706,DIFF_GLOBAL_KEY_MATCH,"Hooh♥, ohhh~~~!♥♥!","""Hooh♥, ohhh~~~!♥♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-90,186,708,DIFF_GLOBAL_KEY_MATCH,Oinkkk!♥♥ Semen♥ it's coming out♥♥!!,"""Oinkkk!♥♥ Semen♥ it's coming out♥♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-91,188,710,DIFF_GLOBAL_KEY_MATCH,"Ahaha♥, pig 2's trained belly looks like a balloon♥♥","""Ahaha♥, pig 2's trained belly looks like a balloon♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-92,190,712,DIFF_GLOBAL_KEY_MATCH,Ohh♥! Ohh♥! Coming♥ oinkkk♥♥!!,"""Ohh♥! Ohh♥! Coming♥ oinkkk♥♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-94,194,716,DIFF_GLOBAL_KEY_MATCH,Hooh♥!? So much semen♥ too much♥!!,"""Hooh♥!? So much semen♥ too much♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-95,196,718,DIFF_GLOBAL_KEY_MATCH,A massive amount of semen came down like a waterfall from the point where they were joined.,A massive amount of semen came down like a waterfall from where they are joined
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-96,198,720,DIFF_GLOBAL_KEY_MATCH,"Aah♥, so much...♥ I'm jealous♥","""Aah♥, so much...♥ I'm jealous♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-97,200,722,DIFF_GLOBAL_KEY_MATCH,Ohh♥! Oh♥!,"""Ohh♥! Oh♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-98,202,724,DIFF_GLOBAL_KEY_MATCH,I came♥! Coming!♥ Masterrr♥!,"""I came♥! Coming!♥ Masterrr♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-99,204,726,DIFF_GLOBAL_KEY_MATCH,Hooh♥...! Oinkkk!,"""Hooh♥...! Oinkkk!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-100,206,728,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, good job...♥ Oink♥, I... can't hold back either♥","""Fufu♥, good job...♥ Oink♥, I... can't hold back either♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-101,208,730,DIFF_GLOBAL_KEY_MATCH,Hoohhhhh♥ oh♥,"""Hoohhhhh♥ oh♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-102,210,732,DIFF_GLOBAL_KEY_MATCH,"Fufu♥... Now, pig 2♥ the service has only just begun...♥","""Fufu♥... Now, pig 2♥ the service has only just begun...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-103,212,734,DIFF_GLOBAL_KEY_MATCH,We still need to make him come at least 10 more times before Master will be satisfied...♥,"""We still need to make him come at least 10 more times before Master will be satisfied...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-104,214,736,DIFF_GLOBAL_KEY_MATCH,Come on...♥ That's why you still have your Holy Core Battlemaiden powers...♥ Let's work together until he's satisfied♥,"""Come on...♥ That's why you still have your Holy Core Battlemaiden powers...♥ Let's work together until he's satisfied♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-105,216,738,DIFF_GLOBAL_KEY_MATCH,"Oink♥, oinkkk♥!","""Oink♥, oinkkk♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-106,218,740,DIFF_GLOBAL_KEY_MATCH,Pig 2♥♥... will work hard as Master's pet♥!!,"""Pig 2♥♥... will work hard as Master's pet♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-107,220,742,DIFF_GLOBAL_KEY_MATCH,――――――――,...
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-108,222,744,DIFF_GLOBAL_KEY_MATCH,――――,...
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery1-109,224,746,DIFF_GLOBAL_KEY_MATCH,ー,...
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-3,233,755,DIFF_GLOBAL_KEY_MATCH,Haa♥ Master's cock♥ aah♥,"""Haa♥ Master's cock♥ aah♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-4,235,757,DIFF_GLOBAL_KEY_MATCH,Lick♥ haa♥ haa♥,"""Lick♥ haa♥ haa♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-5,237,759,DIFF_GLOBAL_KEY_MATCH,"Haa♥, how is it... this junior soldier suit♥♥","""Haa♥, how is it... this junior soldier suit♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-6,239,761,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, this suit... clings so tightly to the skin...♥","""Haa♥, haa♥, this suit... clings so tightly to the skin...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-7,241,763,DIFF_GLOBAL_KEY_MATCH,"Gufufu... Today's cosplay is junior soldier, huh?","""Gufufu... Today's cosplay is junior soldier, huh?"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-8,243,765,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, yes♥ before Master, we're nothing but dust...♥","""Fufu♥, yes♥ before Master, we're nothing but dust...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-9,245,767,DIFF_GLOBAL_KEY_MATCH,The junior soldier uniforms are our proper attire...♥,"""The junior soldier uniforms are our proper attire...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-10,247,769,DIFF_GLOBAL_KEY_MATCH,Yes♥... Master is the highest rank to us♥... we are the lowest rank♥♥,"""Yes♥... Master is the highest rank to us♥... we are the lowest rank♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-12,251,773,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, what was it again... those pathetic cries of the junior soldiers...♥","""Haa♥, haa♥, what was it again... those pathetic cries of the junior soldiers...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-13,253,775,DIFF_GLOBAL_KEY_MATCH,"Ah, it was like 'kii', wasn't it...♥ That ridiculous and pathetic kii kii sound...♥","""Ah, it was like 'kii', wasn't it...♥ That ridiculous and pathetic kii kii sound...♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-14,255,777,DIFF_GLOBAL_KEY_MATCH,But... exposing that patheticness to Master is what makes us true junior soldiers♥,"""But... exposing that patheticness to Master is what makes us true junior soldiers♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-15,257,779,DIFF_GLOBAL_KEY_MATCH,"Haa♥, KIIIIII♥!! Aah♥ come on, you too♥","""Haa♥, KIIIIII♥!! Aah♥ come on, you too♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-16,259,781,DIFF_GLOBAL_KEY_MATCH,K-KIIII!! Is this good...?,"""K-KIIII!! Is this good...?"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-17,261,783,DIFF_GLOBAL_KEY_MATCH,Fufu♥ that's perfect. And junior soldiers don't need luxuries like names♥,"""Fufu♥ that's perfect. And junior soldiers don't need luxuries like names♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-18,263,785,DIFF_GLOBAL_KEY_MATCH,"Well, I'll just be junior soldier 01. You're 02♥","""Well, I'll just be junior soldier 01. You're 02♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-19,265,787,DIFF_GLOBAL_KEY_MATCH,KIIIIII!! Junior soldier 02♥♥ will give Master with a titfuck♥♥,"""KIIIIII!! Junior soldier 02♥♥ will give Master with a titfuck♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-20,267,789,DIFF_GLOBAL_KEY_MATCH,KIIIIII!! Junior soldier 01 will also♥♥ serve the Master♥♥,"""KIIIIII!! Junior soldier 01 will also♥♥ serve the Master♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-21,271,793,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, haa♥ KIIIIII♥!!","""Haa♥, haa♥, haa♥ KIIIIII♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-22,273,795,DIFF_GLOBAL_KEY_MATCH,"Ahaha♥, Looks like 02 can't hold back anymore♥♥","""Ahaha♥, Looks like 02 can't hold back anymore♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-23,275,797,DIFF_GLOBAL_KEY_MATCH,"KIIII!!♥, yes♥ Master♥♥ please give 02♥♥ permission to insert♥♥","""KIIII!!♥, yes♥ Master♥♥ please give 02♥♥ permission to insert♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-24,277,799,DIFF_GLOBAL_KEY_MATCH,"Gufufu, very well, 02. I permit your service!","""Gufufu, very well, 02. I permit your service!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-25,279,801,DIFF_GLOBAL_KEY_MATCH,KIIIIII!! Thank you so much♥♥!,"""KIIIIII!! Thank you so much♥♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-26,281,803,DIFF_GLOBAL_KEY_MATCH,"I, junior soldier 02 will be taking Master's cock♥!!","""I, junior soldier 02 will be taking Master's cock♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-28,285,807,DIFF_GLOBAL_KEY_MATCH,Ohooh♥! K-KIIII!! Insertion complete♥!,"""Ohooh♥! K-KIIII!! Insertion complete♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-29,287,809,DIFF_GLOBAL_KEY_MATCH,"Now♥, I, junior soldier 02, will begin cock-stroking squats♥♥!","""Now♥, I, junior soldier 02, will begin cock-stroking squats♥♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-30,289,811,DIFF_GLOBAL_KEY_MATCH,"Ahaha♥, 02, you're really getting into character♥♥!","""Ahaha♥, 02, you're really getting into character♥♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-31,291,813,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, KIIIIIIII!!","""Haa♥, haa♥, KIIIIIIII!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-33,295,817,DIFF_GLOBAL_KEY_MATCH,"Hooh♥, hooh♥, K-KIIIIII!!","""Hooh♥, hooh♥, K-KIIIIII!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-34,297,819,DIFF_GLOBAL_KEY_MATCH,"Ahaha♥, truly pathetic and ridiculous♥♥ Exactly like a junior soldier!","""Ahaha♥, truly pathetic and ridiculous♥♥ Exactly like a junior soldier!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-35,299,821,DIFF_GLOBAL_KEY_MATCH,"Ohh♥! 01♥♥, thank you so much♥♥!","""Ohh♥! 01♥♥, thank you so much♥♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-36,301,823,DIFF_GLOBAL_KEY_MATCH,KIIIIII!! I'll work hard♥♥ to serve you♥!!,"""KIIIIII!! I'll work hard♥♥ to serve you♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-37,303,825,DIFF_GLOBAL_KEY_MATCH,"Oh, that's right...! I forgot about this♥","""Oh, that's right...! I forgot about this♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-38,307,829,DIFF_GLOBAL_KEY_MATCH,Junior soldier 01 placed a mask on 02,Junior soldier 01 placed a mask on 02.
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-39,309,831,DIFF_GLOBAL_KEY_MATCH,"KIIIIIIIII!? Wow, this is...♥!","""KIIIIIIIII!? Wow, this is...♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-40,311,833,DIFF_GLOBAL_KEY_MATCH,"Fufu♥, now we've completed the junior soldier look♥","""Fufu♥, now we've completed the junior soldier look♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-41,313,835,DIFF_GLOBAL_KEY_MATCH,Junior soldiers don't need individuality♥♥... We just need to be pocket pussies that serve Master♥♥,"""Junior soldiers don't need individuality♥♥... We just need to be pocket pussies that serve Master♥♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-42,315,837,DIFF_GLOBAL_KEY_MATCH,"KIIIIII! I, junior soldier 02, Will serve the master♥♥!!","""KIIIIII! I, junior soldier 02, Will serve the master♥♥!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-43,317,839,DIFF_GLOBAL_KEY_MATCH,Aha♥! KIIIIII! 02... you're so pathetic and wonderful♥,"""Aha♥! KIIIIII! 02... you're so pathetic and wonderful♥"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-44,319,841,DIFF_GLOBAL_KEY_MATCH,Now... let's service our senior fiend Master as junior soldier♥!,"""Now... let's service our senior fiend Master as junior soldier♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-45,321,843,DIFF_GLOBAL_KEY_MATCH,"KIIIIIII! I, junior soldier 02, will serve you with my pussy!","""KIIIIIII! I, junior soldier 02, will serve you with my pussy!"""
